transactionId,accountId,amount,type,date
9085,206,264.2,withdrawal,09/19/23
9086,1435,221.6,deposit,01/09/24
9087,719,297.4,withdrawal,04/20/23
9088,149,308.9,deposit,02/03/23
9089,1337,46,deposit,05/12/24
9090,339,434.7,deposit,08/07/23
9091,1213,379,withdrawal,12/29/23
9092,30,393.1,withdrawal,03/04/23
9093,966,83.4,deposit,03/19/23
9094,196,499.4,deposit,05/11/23
9095,1535,232.4,deposit,02/18/24
9096,1166,58.9,withdrawal,10/07/23
9097,1624,28.7,withdrawal,06/17/23
9098,24,162.1,deposit,11/06/23
9099,1372,140.4,deposit,07/08/23
9100,774,447.5,withdrawal,05/27/23
9101,1053,178.8,withdrawal,12/19/23
9102,262,433,deposit,04/29/24
9103,337,265.2,deposit,12/16/23
9104,1300,459.2,deposit,08/18/23
9105,1271,397,withdrawal,12/07/23
9106,260,98.2,withdrawal,10/04/23
9107,132,58.8,withdrawal,02/09/24
9108,1757,43.6,deposit,04/16/24
9109,1546,226.2,deposit,01/03/24
9110,1685,426.4,withdrawal,03/04/24
9111,1082,189.4,withdrawal,03/20/23
9112,786,228.2,withdrawal,02/06/23
9113,1341,243.3,withdrawal,08/06/23
9114,459,277.7,deposit,04/13/23
9115,864,150.8,withdrawal,08/22/23
9116,1031,315.7,withdrawal,01/13/23
9117,133,134.7,withdrawal,07/26/23
9118,430,413.9,withdrawal,01/21/23
9119,423,84.5,withdrawal,05/05/23
9120,1365,157.7,deposit,03/26/24
9121,675,305.3,deposit,05/03/23
9122,268,420.3,deposit,10/12/23
9123,741,474.5,deposit,05/22/24
9124,1656,433,withdrawal,04/06/24
9125,1689,481,deposit,04/08/24
9126,583,305.9,withdrawal,12/24/23
9127,851,355.8,deposit,07/22/23
9128,383,120.1,withdrawal,12/20/23
9129,310,382.4,withdrawal,05/12/23
9130,27,163.2,deposit,04/22/24
9131,1716,293.3,withdrawal,02/01/24
9132,801,435.4,deposit,05/09/23
9133,345,117.3,withdrawal,01/25/23
9134,1675,316.4,withdrawal,10/03/23
9135,1750,94.9,deposit,09/23/23
9136,1214,21.6,deposit,03/14/23
9137,1240,500.9,deposit,01/10/24
9138,1764,23.8,deposit,02/14/23
9139,913,35.2,withdrawal,12/31/23
9140,1274,16.9,withdrawal,09/26/23
9141,1356,89.6,withdrawal,05/16/23
9142,989,272,withdrawal,02/09/24
9143,994,187.4,deposit,10/19/23
9144,798,33.2,withdrawal,11/22/23
9145,36,96.1,withdrawal,04/08/23
9146,1090,399.8,deposit,09/23/23
9147,1046,430.6,withdrawal,08/20/23
9148,102,143.6,withdrawal,03/21/23
9149,178,298,withdrawal,03/03/24
9150,1459,104.8,withdrawal,03/13/24
9151,205,161.2,withdrawal,06/14/23
9152,1686,163.7,deposit,05/05/24
9153,868,295.9,withdrawal,04/01/23
9154,1322,359.5,withdrawal,02/27/24
9155,1251,194.4,deposit,04/05/23
9156,240,339.5,deposit,05/22/24
9157,498,151.4,deposit,05/26/24
9158,1155,40.9,withdrawal,12/02/23
9159,520,228.4,withdrawal,12/05/23
9160,1672,281.9,withdrawal,04/14/24
9161,847,297.6,withdrawal,01/05/24
9162,1571,451,deposit,04/19/23
9163,148,153.9,withdrawal,01/05/24
9164,1736,89.3,deposit,01/07/24
9165,1098,289,deposit,11/12/23
9166,438,309.5,deposit,11/04/23
9167,145,208.2,withdrawal,05/03/24
9168,443,79.4,deposit,03/11/24
9169,969,334.4,deposit,02/24/23
9170,712,164.9,withdrawal,05/06/23
9171,671,125,deposit,11/21/23
9172,974,127.1,withdrawal,02/09/23
9173,1056,247.2,withdrawal,12/10/23
9174,566,55.5,withdrawal,08/12/23
9175,146,15,deposit,07/20/23
9176,203,222.7,withdrawal,05/26/24
9177,1,101.7,deposit,02/17/24
9178,550,74.6,deposit,02/13/23
9179,957,221.4,withdrawal,05/09/24
9180,1750,195.7,withdrawal,07/27/23
9181,1104,104.2,withdrawal,05/15/24
9182,1447,73.2,withdrawal,12/03/23
9183,703,429.9,deposit,05/07/24
9184,686,151.9,deposit,12/28/23
9185,268,12.8,withdrawal,01/24/24
9186,1523,53.3,withdrawal,08/23/23
9187,443,234.6,deposit,04/23/24
9188,1485,281.9,withdrawal,03/01/23
9189,384,428.4,deposit,02/22/23
9190,348,423.5,deposit,02/01/24
9191,869,42.2,deposit,05/17/24
9192,1098,370.4,deposit,03/24/23
9193,126,431.3,deposit,01/06/24
9194,1182,326.9,withdrawal,03/05/24
9195,426,61.7,deposit,03/13/23
9196,1654,101.3,withdrawal,11/14/23
9197,676,343.6,deposit,03/29/23
9198,132,45.6,deposit,02/06/24
9199,349,237.5,withdrawal,08/26/23
9200,1167,376.9,withdrawal,09/23/23
9201,552,143.9,withdrawal,06/19/23
9202,668,41.1,deposit,08/01/23
9203,1122,261.8,deposit,03/31/24
9204,914,272.2,deposit,03/06/23
9205,307,369,deposit,07/05/23
9206,867,425.1,withdrawal,04/29/24
9207,801,352.6,withdrawal,04/11/23
9208,1731,423.1,withdrawal,03/08/23
9209,1094,245.1,withdrawal,08/18/23
9210,1382,176.4,deposit,01/21/23
9211,1707,467.4,withdrawal,01/16/23
9212,1095,129.6,withdrawal,05/03/23
9213,1295,333.8,withdrawal,02/14/24
9214,1558,170.3,deposit,12/04/23
9215,236,209.6,withdrawal,07/11/23
9216,116,237.6,withdrawal,10/11/23
9217,1700,63.4,withdrawal,01/05/24
9218,1651,108.1,withdrawal,01/06/24
9219,906,190.8,withdrawal,08/06/23
9220,83,411.1,deposit,12/19/23
9221,871,372.4,deposit,12/26/23
9222,428,136.4,withdrawal,07/15/23
9223,1711,435.2,deposit,05/14/24
9224,1016,428.7,withdrawal,05/11/23
9225,970,160.1,deposit,05/29/24
9226,1192,39.2,deposit,11/12/23
9227,1338,234.2,withdrawal,01/28/23
9228,1099,170,withdrawal,05/17/24
9229,1095,72.4,withdrawal,01/28/23
9230,642,295.8,withdrawal,02/27/24
9231,1258,449.1,withdrawal,01/31/23
9232,228,163.4,deposit,02/15/23
9233,359,144.2,deposit,12/16/23
9234,567,96.7,deposit,02/08/23
9235,870,254,deposit,01/14/24
9236,753,127.3,withdrawal,11/12/23
9237,316,239.8,deposit,06/26/23
9238,1790,460.3,withdrawal,11/15/23
9239,342,194.8,deposit,10/10/23
9240,1704,487.8,withdrawal,01/03/23
9241,807,209.5,withdrawal,04/06/23
9242,34,170.8,deposit,03/02/23
9243,159,280.6,withdrawal,04/24/24
9244,587,274.1,deposit,10/15/23
9245,853,85.6,withdrawal,02/24/24
9246,262,407.6,withdrawal,02/23/23
9247,1497,377.4,withdrawal,03/05/23
9248,1664,143.3,withdrawal,02/19/23
9249,1241,473.6,withdrawal,03/04/24
9250,1792,461.2,deposit,01/04/24
9251,339,486.8,deposit,10/12/23
9252,1420,294.5,deposit,12/28/23
9253,1052,33,deposit,01/24/23
9254,1546,100.7,withdrawal,08/15/23
9255,1268,363,deposit,04/20/23
9256,1795,464.9,withdrawal,05/23/23
9257,1521,434,deposit,12/29/23
9258,519,237.9,deposit,01/13/23
9259,1300,401.4,withdrawal,01/05/24
9260,90,421.5,withdrawal,12/03/23
9261,899,213.3,withdrawal,05/29/23
9262,1535,58.2,deposit,10/26/23
9263,415,240,withdrawal,03/02/23
9264,21,451.7,deposit,02/01/24
9265,906,184.8,withdrawal,12/12/23
9266,1138,420,withdrawal,09/14/23
9267,1328,198.9,deposit,05/23/24
9268,54,370.2,withdrawal,04/16/24
9269,307,294,withdrawal,06/23/23
9270,497,219.2,deposit,03/20/24
9271,72,14.2,withdrawal,01/07/23
9272,745,215.5,deposit,06/01/23
9273,1778,470.3,deposit,05/08/24
9274,1238,491.8,withdrawal,05/11/24
9275,1568,266.8,withdrawal,09/09/23
9276,648,382.1,deposit,02/25/24
9277,640,174.3,deposit,04/17/23
9278,886,158.2,withdrawal,12/11/23
9279,993,91.4,withdrawal,07/28/23
9280,1373,96.2,withdrawal,04/28/23
9281,1117,467.5,deposit,06/15/23
9282,575,101.4,deposit,07/09/23
9283,230,304.6,deposit,03/29/24
9284,1632,231.8,deposit,01/10/24
9285,62,60.7,withdrawal,05/24/24
9286,1258,157.6,withdrawal,02/10/23
9287,920,131,deposit,08/05/23
9288,1709,126.4,withdrawal,04/02/23
9289,109,327.8,deposit,05/14/24
9290,1090,189.7,deposit,02/13/24
9291,1078,332.6,withdrawal,06/11/23
9292,1643,466,deposit,01/03/24
9293,1552,69.7,withdrawal,08/28/23
9294,500,210.1,withdrawal,08/30/23
9295,594,338.4,withdrawal,07/18/23
9296,1391,292.2,deposit,06/08/23
9297,80,132.7,deposit,04/29/23
9298,1306,282.4,deposit,06/18/23
9299,1471,282.7,deposit,09/15/23
9300,1496,388,withdrawal,07/14/23
9301,871,13.3,deposit,09/24/23
9302,1720,422.2,withdrawal,01/21/24
9303,14,202.4,withdrawal,02/21/23
9304,342,39.2,withdrawal,02/26/24
9305,842,261.7,deposit,06/25/23
9306,1608,266.4,deposit,09/07/23
9307,1483,27.1,deposit,08/23/23
9308,132,101.5,deposit,08/10/23
9309,1331,173.9,deposit,01/03/24
9310,1233,406.3,withdrawal,10/14/23
9311,447,176.6,withdrawal,05/19/24
9312,206,396.6,withdrawal,04/26/23
9313,157,96.3,deposit,10/26/23
9314,170,128.5,withdrawal,02/14/23
9315,201,26.4,withdrawal,02/16/24
9316,628,98,withdrawal,12/30/23
9317,1333,164.1,withdrawal,03/08/24
9318,1629,268.9,deposit,02/16/24
9319,743,240.7,deposit,08/18/23
9320,1490,261.9,withdrawal,06/27/23
9321,12,115.1,withdrawal,02/12/23
9322,485,319.1,withdrawal,10/04/23
9323,1232,232.5,withdrawal,02/01/23
9324,791,484.1,deposit,03/27/23
9325,1521,465.6,withdrawal,11/05/23
9326,1084,252.4,deposit,04/27/24
9327,222,483.9,deposit,12/07/23
9328,1366,466.9,deposit,01/18/23
9329,1179,363,withdrawal,07/04/23
9330,908,316.5,withdrawal,10/01/23
9331,1485,7.7,deposit,12/06/23
9332,903,31.4,withdrawal,01/17/24
9333,29,463.6,deposit,05/31/23
9334,776,293.4,withdrawal,08/13/23
9335,464,499,deposit,01/09/23
9336,43,471.4,withdrawal,11/14/23
9337,1229,451.8,withdrawal,04/13/24
9338,1374,140.6,withdrawal,03/23/23
9339,968,163.4,deposit,10/07/23
9340,291,93,deposit,09/26/23
9341,450,488.3,deposit,05/18/23
9342,164,282.9,withdrawal,07/09/23
9343,1508,453,withdrawal,04/06/23
9344,1668,395.4,withdrawal,06/13/23
9345,773,143.4,withdrawal,03/30/23
9346,815,35.4,withdrawal,07/30/23
9347,153,209.1,deposit,03/29/23
9348,201,382.4,deposit,01/04/24
9349,258,425.8,deposit,05/14/23
9350,1265,461,withdrawal,09/15/23
9351,1228,156.7,deposit,04/06/24
9352,933,94.4,deposit,04/07/24
9353,1017,31.8,withdrawal,07/08/23
9354,1364,397.3,deposit,07/09/23
9355,1281,222.5,withdrawal,10/30/23
9356,401,332,deposit,04/13/24
9357,1497,119.3,deposit,09/16/23
9358,714,491.9,deposit,10/15/23
9359,1753,133.2,deposit,04/08/24
9360,122,123,deposit,01/26/23
9361,138,49.4,deposit,06/25/23
9362,1673,352.5,deposit,05/03/23
9363,337,497.1,withdrawal,07/13/23
9364,1005,154.6,deposit,03/31/24
9365,37,182.7,deposit,06/18/23
9366,778,222.6,deposit,10/26/23
9367,984,358.3,deposit,04/14/23
9368,82,367.8,deposit,04/24/23
9369,1586,139,deposit,05/13/23
9370,1782,320.9,withdrawal,09/05/23
9371,147,263.6,deposit,06/09/23
9372,1648,51.1,deposit,02/15/24
9373,1042,116.7,withdrawal,04/12/24
9374,1206,396,withdrawal,12/29/23
9375,742,104.9,deposit,08/27/23
9376,1738,149.1,withdrawal,05/23/24
9377,1057,69.8,withdrawal,01/28/23
9378,1695,50.8,deposit,04/14/24
9379,1668,441.9,withdrawal,04/07/24
9380,1638,212,withdrawal,10/20/23
9381,841,365.2,withdrawal,05/30/23
9382,1031,201,withdrawal,09/17/23
9383,1281,258.2,withdrawal,08/24/23
9384,1106,64.1,withdrawal,02/19/24
9385,611,267.4,deposit,05/02/23
9386,666,354.4,deposit,11/12/23
9387,1680,169.6,deposit,11/11/23
9388,434,487,deposit,03/20/24
9389,851,27.5,deposit,01/11/24
9390,1593,420.1,withdrawal,06/11/23
9391,109,499.7,deposit,11/15/23
9392,1585,299.3,deposit,02/11/23
9393,397,420.2,deposit,05/09/24
9394,1518,422.3,withdrawal,10/11/23
9395,1294,232.3,withdrawal,08/09/23
9396,1472,358.2,withdrawal,05/22/24
9397,1202,71.2,deposit,09/25/23
9398,68,330.9,deposit,06/09/23
9399,815,120.6,deposit,01/21/23
9400,1019,452.4,deposit,10/14/23
9401,1078,478.6,deposit,03/05/23
9402,210,258.2,deposit,10/01/23
9403,306,413.8,deposit,01/17/23
9404,820,298.3,deposit,08/17/23
9405,689,167.9,withdrawal,05/12/24
9406,1385,403.2,withdrawal,10/14/23
9407,816,138,withdrawal,02/15/23
9408,465,449.4,deposit,05/19/24
9409,135,304.9,withdrawal,01/02/24
9410,1740,268.2,deposit,01/31/24
9411,115,266.3,deposit,04/07/23
9412,233,348.9,withdrawal,05/31/24
9413,656,433.3,withdrawal,05/04/23
9414,668,239.9,withdrawal,01/15/24
9415,1538,497.6,withdrawal,01/02/24
9416,884,138.4,deposit,03/25/23
9417,15,443.8,deposit,04/20/24
9418,263,311.7,deposit,03/13/24
9419,936,165.2,withdrawal,04/29/23
9420,100,473.7,deposit,04/21/24
9421,1090,265.1,deposit,01/22/24
9422,1482,493.9,deposit,09/09/23
9423,1783,330,withdrawal,11/08/23
9424,817,132.8,deposit,04/16/23
9425,453,112.3,withdrawal,02/05/24
9426,453,344,withdrawal,05/13/23
9427,1113,254.7,deposit,05/27/23
9428,187,482.7,withdrawal,08/14/23
9429,627,71.6,deposit,06/22/23
9430,1380,338.4,deposit,09/29/23
9431,269,426,deposit,09/22/23
9432,669,277,withdrawal,03/13/23
9433,1077,217.3,withdrawal,03/08/23
9434,1019,438,deposit,10/01/23
9435,865,390.8,withdrawal,01/23/23
9436,984,280.4,deposit,09/29/23
9437,414,49.6,withdrawal,02/17/24
9438,1581,227.7,withdrawal,04/25/24
9439,523,471.5,withdrawal,02/26/24
9440,764,244.7,withdrawal,07/30/23
9441,1231,258.5,withdrawal,03/05/23
9442,1187,418.3,deposit,04/19/24
9443,802,459.9,withdrawal,02/27/23
9444,169,373.5,withdrawal,06/30/23
9445,1682,28.7,deposit,01/13/23
9446,1100,133.6,deposit,01/25/24
9447,28,261.2,withdrawal,04/23/24
9448,596,324.7,withdrawal,04/05/23
9449,730,245.8,withdrawal,08/15/23
9450,1021,249.5,withdrawal,01/05/24
9451,1164,364.3,deposit,08/26/23
9452,1642,206.7,deposit,04/08/23
9453,1104,35.5,withdrawal,01/25/23
9454,112,500.2,withdrawal,07/02/23
9455,1088,25.3,deposit,06/28/23
9456,615,229.2,withdrawal,09/06/23
9457,64,317.5,withdrawal,09/14/23
9458,843,409.7,withdrawal,11/27/23
9459,1413,100.5,withdrawal,06/27/23
9460,1033,446.9,withdrawal,12/15/23
9461,1276,464.8,deposit,09/25/23
9462,9,242.2,withdrawal,07/20/23
9463,1523,440.1,withdrawal,06/16/23
9464,1777,232.1,deposit,01/20/24
9465,72,139.2,withdrawal,03/28/24
9466,1329,289.3,withdrawal,07/11/23
9467,978,159.8,withdrawal,12/09/23
9468,1188,34.1,withdrawal,04/09/24
9469,767,417.9,deposit,09/07/23
9470,901,293.6,withdrawal,04/03/23
9471,844,356.5,deposit,11/27/23
9472,988,122.1,withdrawal,02/02/24
9473,673,498.5,deposit,02/07/24
9474,270,304.4,deposit,02/18/24
9475,71,280.8,deposit,06/15/23
9476,490,399.9,withdrawal,03/08/23
9477,590,348.5,withdrawal,08/07/23
9478,871,261.1,withdrawal,08/07/23
9479,649,84,withdrawal,01/27/24
9480,170,26.4,withdrawal,10/25/23
9481,239,123.5,deposit,01/21/24
9482,1795,290.8,deposit,08/22/23
9483,695,413.8,withdrawal,01/18/24
9484,1281,324.3,withdrawal,03/16/24
9485,298,241.8,withdrawal,11/09/23
9486,1019,435.3,deposit,02/15/24
9487,1377,48.9,withdrawal,07/10/23
9488,1425,229.2,withdrawal,11/03/23
9489,625,456.5,deposit,01/20/23
9490,915,312.5,deposit,12/18/23
9491,1111,219.4,deposit,05/27/24
9492,1264,70,withdrawal,08/16/23
9493,1350,60.4,withdrawal,12/24/23
9494,814,339.1,withdrawal,05/24/24
9495,1540,371.8,deposit,12/08/23
9496,1107,67.6,withdrawal,02/05/23
9497,1261,87.4,deposit,03/21/23
9498,1744,235.8,deposit,06/13/23
9499,1508,44.1,deposit,09/28/23
9500,930,413.7,deposit,10/26/23
9501,1691,149.8,withdrawal,02/15/23
9502,145,435.1,withdrawal,05/27/24
9503,152,19.5,deposit,01/16/23
9504,966,486.7,withdrawal,10/16/23
9505,1212,8.1,deposit,01/11/24
9506,720,200.2,withdrawal,04/22/24
9507,1662,87.2,deposit,04/16/23
9508,212,259,deposit,04/17/23
9509,1173,476.4,deposit,03/09/24
9510,1405,413.1,withdrawal,01/27/23
9511,1233,144.7,deposit,12/13/23
9512,215,278.8,deposit,12/02/23
9513,336,161.6,deposit,06/26/23
9514,719,210.9,deposit,04/20/23
9515,578,150.1,withdrawal,11/26/23
9516,946,375,withdrawal,05/03/23
9517,984,367.4,deposit,02/03/24
9518,921,395.6,deposit,10/23/23
9519,1701,494.2,withdrawal,11/10/23
9520,1636,328.9,withdrawal,12/23/23
9521,1477,115.5,deposit,02/14/23
9522,556,499.9,deposit,11/06/23
9523,106,128.8,deposit,12/20/23
9524,823,255.1,withdrawal,09/09/23
9525,56,230.4,withdrawal,11/28/23
9526,315,475.4,withdrawal,05/23/23
9527,913,460.1,deposit,11/16/23
9528,1018,219.4,withdrawal,03/30/24
9529,1650,388.1,withdrawal,06/21/23
9530,945,52.1,withdrawal,04/20/23
9531,452,20.2,deposit,08/31/23
9532,524,406.9,withdrawal,08/03/23
9533,1729,220.1,withdrawal,05/07/24
9534,1198,141.9,withdrawal,02/16/24
9535,265,252.9,deposit,05/27/23
9536,1326,437.5,deposit,01/16/23
9537,1797,63.7,withdrawal,05/11/24
9538,470,293.4,deposit,12/16/23
9539,467,282.4,deposit,08/19/23
9540,1194,24.2,deposit,09/23/23
9541,563,431.9,deposit,03/23/24
9542,88,229.4,withdrawal,03/29/24
9543,709,236.5,deposit,03/06/23
9544,541,414.2,deposit,01/01/24
9545,1780,163.8,withdrawal,10/20/23
9546,1094,19.8,withdrawal,01/14/23
9547,304,103.3,withdrawal,05/11/24
9548,1715,70.2,withdrawal,06/13/23
9549,684,110.8,deposit,03/20/24
9550,219,72.5,withdrawal,08/25/23
9551,1552,236,deposit,11/25/23
9552,1773,214.7,deposit,07/05/23
9553,1369,67.8,deposit,05/24/24
9554,1411,398,deposit,05/22/23
9555,183,176.7,deposit,08/23/23
9556,45,240.1,deposit,08/14/23
9557,1357,327.2,deposit,05/30/23
9558,1770,71.6,withdrawal,04/02/23
9559,1686,102.2,withdrawal,09/30/23
9560,1514,201.5,withdrawal,04/26/24
9561,64,447.2,deposit,06/05/23
9562,1156,142.8,withdrawal,04/01/24
9563,169,211.1,withdrawal,04/23/23
9564,858,85.4,withdrawal,01/24/23
9565,1681,448.5,withdrawal,09/13/23
9566,376,448.2,deposit,04/20/24
9567,905,5.1,withdrawal,04/01/23
9568,1598,391.9,withdrawal,05/17/23
9569,1453,175.3,withdrawal,06/22/23
9570,1792,37.2,deposit,06/25/23
9571,1368,99.5,withdrawal,08/05/23
9572,110,443.7,withdrawal,03/02/24
9573,1396,359.1,withdrawal,08/11/23
9574,652,437.7,withdrawal,01/30/24
9575,1275,242.3,withdrawal,04/22/23
9576,655,213.7,deposit,01/10/24
9577,1243,140.7,withdrawal,02/13/24
9578,1519,302.6,withdrawal,04/29/23
9579,970,147.8,withdrawal,01/16/24
9580,709,325.8,deposit,04/12/24
9581,485,345.8,deposit,07/15/23
9582,482,450.2,withdrawal,01/23/24
9583,350,391.6,deposit,06/13/23
9584,1196,278.3,withdrawal,07/17/23
9585,623,438.7,withdrawal,05/13/24
9586,1611,341.7,withdrawal,09/13/23
9587,250,285.5,deposit,08/18/23
9588,1310,134.6,deposit,03/22/24
9589,721,58.2,deposit,01/09/24
9590,1028,8.8,withdrawal,03/20/23
9591,1294,415.3,deposit,03/13/24
9592,1513,148.9,withdrawal,06/16/23
9593,1022,417.5,deposit,08/01/23
9594,55,453.4,withdrawal,01/24/23
9595,649,55.5,deposit,12/30/23
9596,1302,444.6,deposit,01/06/24
9597,919,281.6,deposit,03/18/23
9598,3,219.6,withdrawal,07/26/23
9599,372,449.3,deposit,03/05/23
9600,1525,236.8,withdrawal,12/20/23
9601,672,494.6,deposit,04/14/23
9602,222,182.6,deposit,01/26/23
9603,594,234.3,deposit,06/21/23
9604,305,388.4,withdrawal,02/18/23
9605,1572,342.8,deposit,02/19/23
9606,1245,173.3,withdrawal,10/01/23
9607,551,464.5,withdrawal,10/27/23
9608,1059,461,withdrawal,05/11/23
9609,490,187,deposit,02/26/24
9610,42,127.8,deposit,06/10/23
9611,150,245.8,withdrawal,04/18/23
9612,1020,307.6,withdrawal,06/30/23
9613,421,408.8,deposit,08/17/23
9614,775,169.6,withdrawal,02/26/24
9615,1368,255.6,deposit,05/20/23
9616,775,32.9,withdrawal,11/04/23
9617,136,364.3,withdrawal,02/22/24
9618,36,373.1,withdrawal,07/15/23
9619,912,477.7,deposit,04/26/24
9620,175,129,deposit,01/24/24
9621,1312,289.1,deposit,02/09/24
9622,767,53.7,withdrawal,01/18/24
9623,510,355.5,withdrawal,04/07/24
9624,619,172.6,deposit,05/12/24
9625,1640,483.3,withdrawal,01/02/24
9626,1412,235.9,withdrawal,08/13/23
9627,525,253.1,deposit,04/12/23
9628,514,333.1,deposit,02/09/23
9629,293,51.3,withdrawal,04/02/24
9630,306,255.1,withdrawal,04/17/23
9631,360,419.7,withdrawal,09/21/23
9632,1186,456.2,deposit,11/20/23
9633,978,199,deposit,02/19/24
9634,1423,57.6,deposit,02/29/24
9635,1328,57.1,withdrawal,09/11/23
9636,550,406.3,deposit,07/09/23
9637,1165,203.9,withdrawal,08/16/23
9638,837,347.1,withdrawal,05/26/24
9639,1682,67.9,deposit,04/13/24
9640,720,12.4,deposit,05/27/23
9641,153,335.8,withdrawal,06/07/23
9642,939,82.4,withdrawal,05/10/24
9643,1728,8.5,withdrawal,11/12/23
9644,1267,142.2,withdrawal,05/28/24
9645,52,45.9,withdrawal,05/15/24
9646,239,215.4,withdrawal,09/05/23
9647,257,45.6,withdrawal,12/13/23
9648,1137,91.5,withdrawal,12/28/23
9649,725,387.7,withdrawal,03/06/24
9650,1498,165.6,deposit,04/29/24
9651,1062,234.2,withdrawal,04/01/23
9652,1075,351.1,deposit,04/29/23
9653,1764,231,withdrawal,09/27/23
9654,1500,157.2,deposit,12/13/23
9655,581,440.8,deposit,07/06/23
9656,517,323.6,withdrawal,02/12/23
9657,456,205.7,deposit,06/03/23
9658,1787,216.8,withdrawal,04/07/24
9659,1130,85.9,deposit,03/24/23
9660,751,86.8,deposit,03/04/23
9661,1000,480.9,deposit,02/08/23
9662,109,189.1,deposit,03/26/23
9663,362,297.2,deposit,03/03/24
9664,1707,133.7,deposit,03/17/24
9665,491,55.3,withdrawal,08/26/23
9666,1484,111,withdrawal,05/29/24
9667,743,432.9,deposit,02/10/24
9668,1767,308.9,withdrawal,08/01/23
9669,825,415.1,deposit,12/11/23
9670,49,147.4,withdrawal,10/25/23
9671,287,497.1,deposit,04/25/23
9672,708,36.2,deposit,11/09/23
9673,1284,285.6,withdrawal,07/15/23
9674,1204,39.7,deposit,02/14/23
9675,956,262.2,withdrawal,05/06/23
9676,1576,110.9,withdrawal,01/04/23
9677,781,270.5,deposit,04/09/24
9678,285,479.9,withdrawal,11/21/23
9679,952,334.2,withdrawal,12/06/23
9680,691,301,deposit,01/30/23
9681,528,462.5,withdrawal,01/15/24
9682,107,16.9,deposit,06/05/23
9683,198,109.9,deposit,05/08/23
9684,1358,217.8,withdrawal,12/24/23
9685,352,249.6,withdrawal,04/13/23
9686,1452,279,deposit,12/28/23
9687,850,192,deposit,05/07/24
9688,979,173.8,withdrawal,05/19/24
9689,1515,451.2,deposit,07/15/23
9690,601,469.9,withdrawal,03/10/24
9691,557,212.6,deposit,05/14/24
9692,743,200.7,deposit,03/20/23
9693,1091,144,deposit,02/28/24
9694,715,335.3,deposit,01/25/24
9695,496,56,withdrawal,03/26/23
9696,109,171.7,deposit,02/26/23
9697,137,206.8,deposit,08/23/23
9698,48,249.1,withdrawal,05/19/24
